spam	For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
spam	You want to go? 
ham	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
spam	Its not that time of the month nor mid of the time?
spam	Fffff. Can you text kadeem or are you too far gone
spam	We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
spam	Is fujitsu s series lifebook good?
spam	Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
spam	Dont know you bring some food
spam	No current and food here. I am alone also
spam	I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
spam	Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
spam	Ok
spam	We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
spam	Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!
spam	Omg it could snow here tonite!
ham	Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
ham	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
spam	Carry on not disturbing both of you
spam	What pa tell me.. I went to bath:-)
spam	Jus finished avatar nigro
spam	R u over scratching it?
spam	Hope you are having a great day.
spam	Did either of you have any idea's? Do you know of anyplaces doing something?
spam	My planning usually stops at "find hella weed, smoke hella weed"
spam	The fact that you're cleaning shows you know why i'm upset. Your priority is constantly "what i want to do," not "what i need to do."
spam	Excellent! Are you ready to moan and scream in ecstasy?
ham	More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB
spam	Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
ham	WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
spam	K...k:)why cant you come here and search job:)
spam	I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
spam	Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu
spam	Can ü call me at 10:10 to make sure dat i've woken up...
spam	Hey we can go jazz power yoga hip hop kb and yogasana 
spam	The battery is for mr adewale my uncle. Aka Egbon
spam	I cant pick the phone right now. Pls send a message
spam	Wait 2 min..stand at bus stop
spam	Oh ic. I thought you meant mary jane.
spam	Haha... Really oh no... How? Then will they deduct your lesson tmr?
spam	Nah im goin 2 the wrks with j wot bout u?
spam	Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
spam	Good night. Am going to sleep.
spam	Aight I'll grab something to eat too, text me when you're back at mu
spam	K...k:)why cant you come here and search job:)
spam	Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
spam	Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite
spam	Howz that persons story
ham	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
spam	LOL that would be awesome payback.
ham	it to 80488. Your 500 free text messages are valid until 31 December 2005.
spam	Yes :)it completely in out of form:)clark also utter waste.
spam	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
spam	Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
spam	What's a feathery bowa? Is that something guys have that I don't know about?
spam	Even i cant close my eyes you are in me our vava playing umma :-D
spam	2 laptop... I noe infra but too slow lar... I wan fast one
ham	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
spam	Nvm it's ok...
spam	Enjoy ur life. . Good night
spam	Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
spam	I had askd u a question some hours before. Its answer
spam	Thats cool. Where should i cum? On you or in you? :)
spam	Delhi and chennai still silent.
spam	Lol alright i was thinkin that too haha
ham	Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
spam	No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
spam	Shhhhh nobody is supposed to know!
spam	Sorry, I'll call later
spam	Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; 
spam	Hey i will be late... i'm at amk. Need to drink tea or coffee
spam	I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
ham	Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
spam	The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
spam	S..antha num corrct dane
spam	No calls..messages..missed calls
spam	Sorry, I'll call later
spam	The basket's gettin full so I might be by tonight
spam	HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
spam	No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
ham	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
spam	Eh den sat u book e kb liao huh...
spam	Have you been practising your curtsey?
spam	Shall i come to get pickle
spam	Lol boo I was hoping for a laugh
spam	"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
spam	Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love
spam	LMAO where's your fish memory when I need it?
spam	But i'll b going 2 sch on mon. My sis need 2 take smth.
spam	Idea will soon get converted to live:)
ham	TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
spam	S....s...india going to draw the series after many years in south african soil..
spam	Goodmorning, today i am late for  &lt;DECIMAL&gt; min.
spam	Can't take any major roles in community outreach. You rock mel
spam	Shopping lor. Them raining mah hard 2 leave orchard.
spam	Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
spam	See the forwarding message for proof
spam	I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.
spam	Dunno lei... I thk mum lazy to go out... I neva ask her yet...
spam	Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.
spam	Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOODMORNING
ham	Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
spam	Ambrith..madurai..met u in arun dha marrge..remembr?
spam	Just re read it and I have no sspame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
spam	Princess, is your kitty shaved or natural?
spam	Better than bb. If he wont use it, his wife will or them doctor
spam	Ya it came a while ago
spam	From tomorrow onwards eve 6 to 3 work.
spam	Anything lor but toa payoh got place 2 walk meh...
spam	I don't have anybody's number, I still haven't thought up a tactful way to ask alex
ham	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription
spam	Is there any movie theatre i can go to and watch unlimited movies and just pay once?
spam	U having lunch alone? I now so bored...
spam	Yes obviously, but you are the eggs-pert and the potato head… Speak soon! 
spam	Nah man, my car is meant to be crammed full of people
spam	No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
spam	Kallis is ready for bat in 2nd innings
spam	Thanx but my birthday is over already.
spam	Ugh y can't u just apologize, admit u were wrong and ask me to take u back?
spam	I noe la... U wana pei bf oso rite... K lor, other days den...
spam	Yes, i'm small kid.. And boost is the secret of my energy..
spam	IM GONNA MISS U SO MUCH
spam	Is avatar supposed to have subtoitles
spam	Simply sitting and watching match in office..
spam	You can jot down things you want to remember later.
spam	Oh sorry please its over
spam	Hey are we going for the lo lesson or gym? 
spam	Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.
spam	You always make things bigger than they are
spam	Ü dun wan to watch infernal affair?
spam	Me not waking up until 4 in the afternoon, sup
ham	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
spam	I can send you a pic if you like :)
spam	Okay... I booked all already... Including the one at bugis.
spam	Aight fuck it, I'll get it later
spam	No de. But call me after some time. Ill tell you k
spam	So dont use hook up any how
spam	How much is blackberry bold2 in nigeria.
spam	Hi where you. You in home or calicut?
spam	Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
ham	Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!
spam	Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...
spam	Y so late but i need to go n get da laptop...
spam	Sir, I am waiting for your mail.
spam	.Please charge my mobile when you get up in morning.
spam	Nothing, i got msg frm tht unknown no..
spam	Ugh fuck it I'm resubbing to eve
spam	He didn't see his shadow. We get an early spring yay
spam	I did. One slice and one breadstick. Lol
spam	Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...
spam	Is there any training tomorrow?
ham	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm
spam	Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
